Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ZONE DEFAULT:Zone Mean Radiant Temperature [C](Hourly),ZONE DEFAULT:Zone Mean Air Temperature [C](Hourly),ZONE DEFAULT:Zone Air Relative Humidity [%](Hourly) 
 01/09  24:00:00,26.1125,27.116094690759426,27.223860356707328,74.23804426743178 
 01/10  01:00:00,25.812500000000005,26.194874231515987,26.293322984511496,78.36311351324847 
 01/10  02:00:00,25.45,25.393733420541346,25.488241047457579,82.10575227002816 
 01/10  03:00:00,25.1125,24.681468676507764,24.77600100709764,85.63029396747149 
 01/10  04:00:00,24.562499999999998,24.032903558013154,24.1350819472432,88.97849987131628 
 01/10  05:00:00,23.925,23.429670741972339,23.543181407587299,92.20249079976154 
 01/10  06:00:00,23.2625,22.8820066037917,22.996701697273907,95.35508307240888 
 01/10  07:00:00,24.25,22.78447642866886,22.813317289609967,96.45315743101227 
 01/10  08:00:00,26.25,23.664152462763754,23.595786229244756,92.08266319541228 
 01/10  09:00:00,28.25,25.693314539316075,25.557600519100583,82.02244063513098 
 01/10  10:00:00,29.625,28.33575588845744,28.247492062912337,70.02316131673044 
 01/10  11:00:00,30.625,30.863320396385423,30.636212473675096,60.966360326334477 
 01/10  12:00:00,31.625,33.04728844930011,32.82823933352117,53.839691265962937 
 01/10  13:00:00,31.812500000000005,34.61317861685674,34.432554900874439,49.17715467725394 
 01/10  14:00:00,31.45,35.94835542387643,35.718540110929939,45.75782642074026 
 01/10  15:00:00,31.1125,37.242352590358809,37.06487537425151,42.48835337176705 
 01/10  16:00:00,30.562499999999998,37.92687153606256,37.93513644374987,40.520188645072099 
 01/10  17:00:00,29.925,37.73068596093325,37.91743613451185,40.55932143421037 
 01/10  18:00:00,29.2625,36.546366695624389,36.88050235913726,42.92425067908673 
 01/10  19:00:00,28.562499999999998,34.627620017137278,34.948205950646478,47.744953937277177 
 01/10  20:00:00,27.925,32.64270068951282,32.883596108432318,53.564657677298 
 01/10  21:00:00,27.2625,30.90052272183696,31.087557242490257,59.32078334100978 
 01/10  22:00:00,27.0,29.424715843059709,29.575186419996176,64.66254975975864 
 01/10  23:00:00,27.0,28.204825626969787,28.318808649657748,69.50662639222313 
 01/10  24:00:00,27.0,27.213768566896765,27.29717312810702,73.77136783915616 
 01/11  01:00:00,27.0,26.409796849878853,26.472766563943034,77.38215947114883 
 01/11  02:00:00,27.0,25.76056492345726,25.808208103914607,80.44957302532336 
 01/11  03:00:00,27.0,25.230078756660299,25.278453556353953,83.0185488919514 
 01/11  04:00:00,26.812500000000005,24.776280498605567,24.833741118646317,85.24725334961487 
 01/11  05:00:00,26.45,24.357223913429374,24.429603009691378,87.33169154996337 
 01/11  06:00:00,26.1125,23.973883378682844,24.051198105791035,89.39073462759989 
 01/11  07:00:00,26.625,24.02240848051806,24.047139801097573,89.44631653680102 
 01/11  08:00:00,27.625,24.7488192741214,24.7526039635423,85.7578013540967 
 01/11  09:00:00,28.625,26.165806253213949,26.079762396586277,79.33264476518562 
 01/11  10:00:00,29.437500000000005,28.32779372149468,28.14819789903769,70.26712958932092 
 01/11  11:00:00,30.075,30.70450802189197,30.492519437777056,61.351944479146258 
 01/11  12:00:00,30.7375,32.80230437209413,32.609486984683858,54.39543257042908 
 01/11  13:00:00,31.187499999999998,34.6292693784834,34.39867849073234,49.18014080681385 
 01/11  14:00:00,31.55,36.21160248423885,35.98029191756508,45.01665902043783 
 01/11  15:00:00,31.8875,37.46446773292925,37.301452473619267,41.86065496787388 
 01/11  16:00:00,31.562499999999998,38.13715199482958,38.1527799613947,39.96646672126465 
 01/11  17:00:00,30.925,37.90926647529206,38.09242565543044,40.097940932699199 
 01/11  18:00:00,30.2625,36.660556570067509,36.97436186218356,42.6213260647537 
 01/11  19:00:00,29.562499999999998,34.75132081788969,35.04388272472292,47.397501739169118 
 01/11  20:00:00,28.925,32.82568091428966,33.03831094890768,52.993778374663019 
 01/11  21:00:00,28.2625,31.15285942488311,31.316509893008925,58.43486254692965 
 01/11  22:00:00,27.812500000000005,29.7330835112175,29.866976397885673,63.498532342514717 
 01/11  23:00:00,27.45,28.53282978991755,28.639830686601575,68.15513928880442 
 01/11  24:00:00,27.1125,27.516718201318804,27.601911658251525,72.39630041132992 
 01/12  01:00:00,26.812500000000005,26.65203507748836,26.72715884879156,76.20437964901854 
 01/12  02:00:00,26.45,25.913547369292386,25.981258216408514,79.63108317599915 
 01/12  03:00:00,26.1125,25.27591889221282,25.336512716813329,82.73407317469978 
 01/12  04:00:00,26.0,24.734669541244963,24.79218859154758,85.45989994787489 
 01/12  05:00:00,26.0,24.285607683524476,24.343538103387055,87.78314029570893 
 01/12  06:00:00,26.0,23.930770099047224,23.98593594716248,89.68565494776922 
 01/12  07:00:00,25.812500000000005,23.888112568366709,23.908197974585975,90.10488317451785 
 01/12  08:00:00,25.45,24.3863557637982,24.3572040097868,87.7166704525887 
 01/12  09:00:00,25.1125,25.488108396816345,25.367644542706999,82.64953178524334 
 01/12  10:00:00,26.25,27.25597507467724,27.05049749391548,74.83737221749439 
 01/12  11:00:00,28.25,29.49932606866382,29.218071608962977,65.95277361946121 
 01/12  12:00:00,30.25,31.815395152764546,31.505456312737846,57.85293166543263 
 01/12  13:00:00,31.187499999999998,33.774207835261517,33.50006001376638,51.656100740064349 
 01/12  14:00:00,31.55,35.328942948246659,35.05707555752224,47.348881920712198 
 01/12  15:00:00,31.8875,36.598792244689978,36.4102498553662,43.94556394210916 
 01/12  16:00:00,31.187500000000005,37.169726425523368,37.12562812554773,42.229958394210949 
 01/12  17:00:00,29.825,37.008742977672898,37.1263126327644,42.212957066536407 
 01/12  18:00:00,28.4875,35.87453014618904,36.156191683723438,44.524987654578087 
 01/12  19:00:00,27.812500000000005,33.96233799054786,34.26405814645226,49.44386113019442 
 01/12  20:00:00,27.45,31.982066671198458,32.206791356414317,55.51505179563568 
 01/12  21:00:00,27.1125,30.30552917679953,30.47044332523233,61.32294187484512 
 01/12  22:00:00,26.812500000000005,28.906885461826634,29.045457029223856,66.53538035274633 
 01/12  23:00:00,26.45,27.733697072604483,27.848983645890884,71.29180637107238 
 01/12  24:00:00,26.1125,26.750421856109626,26.855563078324509,75.55789939385142 
